timestamp,response_time,http_code,result,payload_type,is_allowed,blocking_findings,non_blocking_findings,user_id
1741553772360,34.707069396972656,200,BLOCKED,real,False,1,1,3
1741553772370,37.663936614990234,200,ALLOWED,clean,True,0,0,4
1741553772386,32.858848571777344,200,ALLOWED,dummy,True,0,2,5
1741553772413,34.28816795349121,200,ALLOWED,dummy,True,0,2,1
1741553772418,31.256914138793945,200,ALLOWED,dummy,True,0,2,2
1741553772458,31.489133834838867,200,ALLOWED,dummy,True,0,2,4
1741553772445,45.47309875488281,200,BLOCKED,real,False,1,1,3
1741553772469,31.611919403076172,200,BLOCKED,real,False,1,1,5
1741553772497,20.699024200439453,200,ALLOWED,clean,True,0,0,1
1741553772500,22.68528938293457,200,ALLOWED,clean,True,0,0,2
1741553772540,26.91507339477539,200,ALLOWED,clean,True,0,0,4
1741553772541,32.03988075256348,200,ALLOWED,clean,True,0,0,3
1741553772551,32.20701217651367,200,ALLOWED,dummy,True,0,2,5
1741553772573,40.010929107666016,200,BLOCKED,real,False,1,1,2
1741553772568,49.58367347717285,200,BLOCKED,real,False,1,1,1
1741553772617,25.89702606201172,200,ALLOWED,dummy,True,0,2,4
1741553772623,35.43424606323242,200,ALLOWED,clean,True,0,0,3
1741553772633,31.577110290527344,200,BLOCKED,real,False,1,1,5
1741553772663,30.794858932495117,200,ALLOWED,clean,True,0,0,2
1741553772668,42.6788330078125,200,BLOCKED,real,False,1,1,1
1741553772672,43.41697692871094,200,ALLOWED,clean,True,0,0,6
1741553772693,36.36288642883301,200,ALLOWED,dummy,True,0,2,4
1741553772709,35.0039005279541,200,BLOCKED,real,False,1,1,3
1741553772715,38.278818130493164,200,BLOCKED,real,False,1,1,5
1741553772744,33.637046813964844,200,ALLOWED,dummy,True,0,2,2
1741553772762,52.81400680541992,200,ALLOWED,dummy,True,0,2,1
1741553772780,44.57902908325195,200,ALLOWED,dummy,True,0,2,4
1741553772766,59.74292755126953,200,BLOCKED,real,False,1,1,6
1741553772795,36.170005798339844,200,ALLOWED,dummy,True,0,2,3
1741553772804,36.32211685180664,200,ALLOWED,clean,True,0,0,5
1741553772828,26.885032653808594,200,BLOCKED,real,False,1,1,2
1741553772866,27.045011520385742,200,ALLOWED,dummy,True,0,2,1
1741553772881,46.01097106933594,200,ALLOWED,clean,True,0,0,3
1741553772875,57.79004096984863,200,ALLOWED,dummy,True,0,2,4
1741553772890,61.38801574707031,200,BLOCKED,real,False,1,1,5
1741553772876,81.50601387023926,200,BLOCKED,real,False,1,1,6
1741553772905,56.14113807678223,200,BLOCKED,real,False,1,1,2
1741553772943,26.036977767944336,200,ALLOWED,clean,True,0,0,1
1741553772983,23.569822311401367,200,ALLOWED,clean,True,0,0,4
1741553772977,37.262916564941406,200,BLOCKED,real,False,1,1,3
1741553773002,33.479928970336914,200,ALLOWED,clean,True,0,0,5
1741553773011,40.554046630859375,200,ALLOWED,dummy,True,0,2,2
1741553773019,33.136844635009766,200,ALLOWED,dummy,True,0,2,1
1741553773007,50.04692077636719,200,BLOCKED,real,False,1,1,6
1741553773057,21.32105827331543,200,ALLOWED,clean,True,0,0,4
1741553773066,18.705129623413086,200,ALLOWED,clean,True,0,0,3
1741553773086,28.133153915405273,200,BLOCKED,real,False,1,1,5
1741553773102,33.13302993774414,200,ALLOWED,dummy,True,0,2,2
1741553773108,51.4070987701416,200,ALLOWED,clean,True,0,0,6
1741553773103,58.89892578125,200,BLOCKED,real,False,1,1,1
1741553773129,46.74696922302246,200,ALLOWED,clean,True,0,0,4
1741553773134,64.42403793334961,200,BLOCKED,real,False,1,1,3
1741553773164,43.49112510681152,200,ALLOWED,dummy,True,0,2,5
1741553773172,43.237924575805664,200,ALLOWED,dummy,True,0,2,7
1741553773186,39.15810585021973,200,ALLOWED,clean,True,0,0,2
1741553773210,37.23788261413574,200,ALLOWED,clean,True,0,0,6
1741553773212,57.099103927612305,200,BLOCKED,real,False,1,1,1
1741553773226,59.036970138549805,200,BLOCKED,real,False,1,1,4
1741553773259,53.817033767700195,200,ALLOWED,dummy,True,0,2,5
1741553773266,55.867910385131836,200,ALLOWED,dummy,True,0,2,7
1741553773249,78.67598533630371,200,BLOCKED,real,False,1,1,3
1741553773297,53.82585525512695,200,ALLOWED,dummy,True,0,2,6
1741553773276,85.16216278076172,200,BLOCKED,real,False,1,1,2
1741553773320,49.30996894836426,200,ALLOWED,dummy,True,0,2,1
1741553773335,36.547183990478516,200,ALLOWED,clean,True,0,0,4
1741553773363,34.25002098083496,200,BLOCKED,real,False,1,1,5
1741553773372,37.83988952636719,200,ALLOWED,dummy,True,0,2,7
1741553773378,47.5459098815918,200,BLOCKED,real,False,1,1,3
1741553773401,41.91398620605469,200,ALLOWED,clean,True,0,0,6
1741553773411,43.75505447387695,200,ALLOWED,clean,True,0,0,2
1741553773420,37.95504570007324,200,ALLOWED,clean,True,0,0,1
1741553773422,53.91216278076172,200,BLOCKED,real,False,1,1,4
1741553773448,75.90198516845703,200,BLOCKED,real,False,1,1,5
1741553773460,81.22801780700684,200,BLOCKED,real,False,1,1,7
1741553773476,68.83716583251953,200,ALLOWED,clean,True,0,0,3
1741553773505,43.399810791015625,200,ALLOWED,clean,True,0,0,2
1741553773508,51.69177055358887,200,ALLOWED,dummy,True,0,2,1
1741553773494,65.48309326171875,200,ALLOWED,dummy,True,0,2,6
1741553773526,44.78788375854492,200,BLOCKED,real,False,1,1,4
1741553773574,26.1991024017334,200,BLOCKED,real,False,1,1,5
1741553773595,49.93009567260742,200,ALLOWED,clean,True,0,0,3
1741553773599,64.31007385253906,200,ALLOWED,clean,True,0,0,2
1741553773591,75.49881935119629,200,BLOCKED,real,False,1,1,7
1741553773611,60.07194519042969,200,ALLOWED,clean,True,0,0,6
1741553773621,66.34998321533203,200,ALLOWED,clean,True,0,0,4
1741553773611,86.00711822509766,200,BLOCKED,real,False,1,1,1
1741553773650,55.60183525085449,200,ALLOWED,dummy,True,0,2,5
1741553773673,36.746978759765625,200,ALLOWED,dummy,True,0,2,8
1741553773696,25.996923446655273,200,ALLOWED,dummy,True,0,2,3
1741553773717,28.502941131591797,200,ALLOWED,clean,True,0,0,7
1741553773721,25.349855422973633,200,ALLOWED,clean,True,0,0,6
1741553773713,34.9578857421875,200,ALLOWED,dummy,True,0,2,2
1741553773738,48.848867416381836,200,ALLOWED,dummy,True,0,2,4
1741553773747,50.61602592468262,200,BLOCKED,real,False,1,1,1
1741553773760,40.30299186706543,200,ALLOWED,clean,True,0,0,8
1741553773756,55.771827697753906,200,ALLOWED,dummy,True,0,2,5
1741553773772,47.38497734069824,200,ALLOWED,dummy,True,0,2,3
1741553773797,44.51727867126465,200,ALLOWED,clean,True,0,0,6
1741553773796,46.58198356628418,200,BLOCKED,real,False,1,1,7
1741553773798,48.979997634887695,200,BLOCKED,real,False,1,1,2
1741553773837,43.863773345947266,200,ALLOWED,dummy,True,0,2,4
1741553773848,47.06001281738281,200,BLOCKED,real,False,1,1,1
1741553773863,44.37708854675293,200,ALLOWED,clean,True,0,0,5
1741553773850,64.12005424499512,200,BLOCKED,real,False,1,1,8
1741553773870,56.82992935180664,200,ALLOWED,dummy,True,0,2,3
1741553773892,46.53024673461914,200,ALLOWED,clean,True,0,0,6
1741553773898,49.299001693725586,200,ALLOWED,clean,True,0,0,2
1741553773893,57.9679012298584,200,BLOCKED,real,False,1,1,7
1741553773931,35.74204444885254,200,BLOCKED,real,False,1,1,4
1741553773945,31.683683395385742,200,ALLOWED,dummy,True,0,2,1
1741553773965,35.6752872467041,200,ALLOWED,clean,True,0,0,8
1741553773977,44.38495635986328,200,ALLOWED,clean,True,0,0,3
1741553773958,68.41397285461426,200,BLOCKED,real,False,1,1,5
1741553773988,79.53572273254395,200,BLOCKED,real,False,1,1,6
1741553773998,78.3390998840332,200,ALLOWED,clean,True,0,0,2
1741553774027,66.49899482727051,200,ALLOWED,dummy,True,0,2,1
1741553774001,115.82803726196289,200,BLOCKED,real,False,1,1,7
1741553774017,111.94419860839844,200,BLOCKED,real,False,1,1,4
1741553774051,99.07412528991699,200,BLOCKED,real,False,1,1,8
1741553774076,81.28190040588379,200,ALLOWED,dummy,True,0,2,5
1741553774072,91.60614013671875,200,BLOCKED,real,False,1,1,3
1741553774118,63.10892105102539,200,ALLOWED,dummy,True,0,2,6
1741553774127,55.177927017211914,200,ALLOWED,clean,True,0,0,2
1741553774180,31.815767288208008,200,ALLOWED,dummy,True,0,2,4
1741553774144,86.00807189941406,200,BLOCKED,real,False,1,1,1
1741553774168,75.72078704833984,200,BLOCKED,real,False,1,1,7
1741553774201,68.45617294311523,200,ALLOWED,dummy,True,0,2,8
1741553774173,117.72489547729492,200,BLOCKED,real,False,1,1,9
1741553774232,60.10103225708008,200,ALLOWED,clean,True,0,0,2
1741553774232,60.88566780090332,200,ALLOWED,dummy,True,0,2,6
1741553774213,83.24599266052246,200,BLOCKED,real,False,1,1,3
1741553774208,103.70421409606934,200,BLOCKED,real,False,1,1,5
1741553774262,63.137054443359375,200,BLOCKED,real,False,1,1,4
1741553774293,46.327829360961914,200,ALLOWED,dummy,True,0,2,7
1741553774280,64.05234336853027,200,BLOCKED,real,False,1,1,1
1741553774319,34.44099426269531,200,ALLOWED,dummy,True,0,2,8
1741553774342,39.504051208496094,200,ALLOWED,clean,True,0,0,2
1741553774341,49.098968505859375,200,ALLOWED,clean,True,0,0,9
1741553774347,47.34015464782715,200,ALLOWED,dummy,True,0,2,3
1741553774343,59.613943099975586,200,ALLOWED,dummy,True,0,2,6
1741553774362,47.67417907714844,200,ALLOWED,clean,True,0,0,5
1741553774395,37.00613975524902,200,ALLOWED,dummy,True,0,2,1
1741553774390,42.334794998168945,200,ALLOWED,clean,True,0,0,7
1741553774375,61.44094467163086,200,BLOCKED,real,False,1,1,4
1741553774404,43.47801208496094,200,ALLOWED,clean,True,0,0,8
1741553774432,55.20892143249512,200,BLOCKED,real,False,1,1,2
1741553774445,51.9251823425293,200,ALLOWED,dummy,True,0,2,3
1741553774452,53.45511436462402,200,ALLOWED,clean,True,0,0,6
1741553774440,67.92283058166504,200,BLOCKED,real,False,1,1,9
1741553774460,52.726030349731445,200,ALLOWED,clean,True,0,0,5
1741553774487,51.51629447937012,200,ALLOWED,dummy,True,0,2,4
1741553774482,56.450843811035156,200,ALLOWED,dummy,True,0,2,1
1741553774482,59.12303924560547,200,ALLOWED,clean,True,0,0,7
1741553774498,48.149824142456055,200,BLOCKED,real,False,1,1,8
1741553774537,34.748077392578125,200,ALLOWED,clean,True,0,0,2
1741553774547,41.37873649597168,200,ALLOWED,dummy,True,0,2,3
1741553774558,35.60614585876465,200,ALLOWED,dummy,True,0,2,9
1741553774563,46.47016525268555,200,ALLOWED,clean,True,0,0,5
1741553774557,59.71407890319824,200,BLOCKED,real,False,1,1,6
1741553774589,44.991254806518555,200,ALLOWED,clean,True,0,0,1
1741553774592,43.22624206542969,200,ALLOWED,dummy,True,0,2,7
1741553774596,49.61895942687988,200,ALLOWED,clean,True,0,0,8
1741553774588,65.82975387573242,200,ALLOWED,dummy,True,0,2,4
1741553774639,77.63004302978516,200,ALLOWED,clean,True,0,0,3
1741553774668,81.01105690002441,200,ALLOWED,dummy,True,0,2,6
1741553774623,129.23789024353027,200,BLOCKED,real,False,1,1,2
1741553774660,98.88410568237305,200,ALLOWED,dummy,True,0,2,5
1741553774644,116.4999008178711,200,ALLOWED,clean,True,0,0,9
1741553774673,118.58201026916504,200,ALLOWED,dummy,True,0,2,10
1741553774717,84.24711227416992,200,ALLOWED,dummy,True,0,2,8
1741553774717,119.7819709777832,200,BLOCKED,real,False,1,1,7
1741553774716,134.87482070922852,200,BLOCKED,real,False,1,1,1
1741553774717,158.10513496398926,200,BLOCKED,real,False,1,1,4
1741553774842,50.10390281677246,200,ALLOWED,clean,True,0,0,10
1741553774799,94.59710121154785,200,BLOCKED,real,False,1,1,6
1741553774851,43.25580596923828,200,ALLOWED,dummy,True,0,2,8
1741553774802,96.86803817749023,200,BLOCKED,real,False,1,1,2
1741553774809,101.12690925598145,200,BLOCKED,real,False,1,1,5
1741553774887,32.282114028930664,200,ALLOWED,clean,True,0,0,7
1741553774811,110.13102531433105,200,BLOCKED,real,False,1,1,9
1741553774767,160.02297401428223,200,BLOCKED,real,False,1,1,3
1741553774901,28.80096435546875,200,ALLOWED,clean,True,0,0,1
1741553774925,25.619983673095703,200,ALLOWED,dummy,True,0,2,4
1741553774949,57.70516395568848,200,ALLOWED,clean,True,0,0,2
1741553774945,69.79799270629883,200,ALLOWED,clean,True,0,0,8
1741553774943,99.35688972473145,200,BLOCKED,real,False,1,1,10
1741553774970,80.20496368408203,200,ALLOWED,dummy,True,0,2,7
1741553774944,111.62090301513672,200,BLOCKED,real,False,1,1,6
1741553774981,80.78527450561523,200,ALLOWED,dummy,True,0,2,1
1741553775001,60.34994125366211,200,ALLOWED,clean,True,0,0,4
1741553774971,92.47899055480957,200,BLOCKED,real,False,1,1,9
1741553774977,91.41302108764648,200,BLOCKED,real,False,1,1,3
1741553774961,114.55702781677246,200,BLOCKED,real,False,1,1,5
1741553775057,44.07191276550293,200,BLOCKED,real,False,1,1,2
1741553775065,44.801950454711914,200,BLOCKED,real,False,1,1,8
1741553775092,55.01699447631836,200,ALLOWED,clean,True,0,0,10
1741553775100,47.06692695617676,200,ALLOWED,dummy,True,0,2,7
1741553775125,61.595916748046875,200,ALLOWED,clean,True,0,0,5
1741553775119,69.23174858093262,200,ALLOWED,clean,True,0,0,3
1741553775106,84.74111557006836,200,BLOCKED,real,False,1,1,6
1741553775114,86.69805526733398,200,BLOCKED,real,False,1,1,9
1741553775112,110.49699783325195,200,BLOCKED,real,False,1,1,4
1741553775111,122.35879898071289,200,BLOCKED,real,False,1,1,1
1741553775152,103.19709777832031,200,BLOCKED,real,False,1,1,2
1741553775161,101.07803344726562,200,BLOCKED,real,False,1,1,8
1741553775199,86.96293830871582,200,BLOCKED,real,False,1,1,7
1741553775241,53.089141845703125,200,ALLOWED,clean,True,0,0,6
1741553775237,57.376861572265625,200,ALLOWED,clean,True,0,0,5
1741553775198,98.83499145507812,200,BLOCKED,real,False,1,1,10
1741553775251,66.55693054199219,200,BLOCKED,real,False,1,1,9
1741553775238,92.56911277770996,200,BLOCKED,real,False,1,1,3
1741553775284,52.42609977722168,200,ALLOWED,dummy,True,0,2,1
1741553775273,66.27702713012695,200,ALLOWED,clean,True,0,0,4
1741553775312,48.27594757080078,200,ALLOWED,dummy,True,0,2,8
1741553775305,108.40702056884766,200,BLOCKED,real,False,1,1,2
1741553775368,75.07491111755371,200,ALLOWED,clean,True,0,0,9
1741553775344,114.35389518737793,200,ALLOWED,dummy,True,0,2,6
1741553775345,113.81721496582031,200,ALLOWED,clean,True,0,0,5
1741553775336,125.95820426940918,200,BLOCKED,real,False,1,1,7
1741553775348,127.51889228820801,200,ALLOWED,clean,True,0,0,10
1741553775411,67.75975227355957,200,ALLOWED,dummy,True,0,2,8
1741553775389,100.48103332519531,200,ALLOWED,dummy,True,0,2,4
1741553775387,105.64088821411133,200,BLOCKED,real,False,1,1,1
1741553775381,118.10183525085449,200,BLOCKED,real,False,1,1,3
1741553775464,46.18406295776367,200,BLOCKED,real,False,1,1,2
1741553775493,26.981115341186523,200,ALLOWED,dummy,True,0,2,9
1741553775512,72.98994064331055,200,ALLOWED,dummy,True,0,2,7
1741553775509,77.52394676208496,200,ALLOWED,dummy,True,0,2,6
1741553775509,92.77105331420898,200,BLOCKED,real,False,1,1,5
1741553775525,100.93331336975098,200,BLOCKED,real,False,1,1,10
1741553775550,80.22117614746094,200,ALLOWED,dummy,True,0,2,3
1741553775529,102.45776176452637,200,ALLOWED,dummy,True,0,2,8
1741553775543,98.3879566192627,200,ALLOWED,dummy,True,0,2,1
1741553775540,107.3310375213623,200,BLOCKED,real,False,1,1,4
1741553775571,82.15904235839844,200,BLOCKED,real,False,1,1,9
1741553775560,104.86102104187012,200,BLOCKED,real,False,1,1,2
1741553775635,39.37506675720215,200,ALLOWED,clean,True,0,0,7
1741553775636,39.19529914855957,200,ALLOWED,dummy,True,0,2,6
1741553775652,38.65694999694824,200,ALLOWED,dummy,True,0,2,5
1741553775676,34.34586524963379,200,ALLOWED,clean,True,0,0,10
1741553775682,64.29100036621094,200,ALLOWED,clean,True,0,0,8
1741553775692,58.04085731506348,200,ALLOWED,dummy,True,0,2,1
1741553775704,78.08899879455566,200,ALLOWED,clean,True,0,0,9
1741553775715,71.8698501586914,200,ALLOWED,dummy,True,0,2,2
1741553775726,65.79184532165527,200,ALLOWED,clean,True,0,0,7
1741553775680,111.72890663146973,200,BLOCKED,real,False,1,1,3
1741553775698,102.4332046508789,200,BLOCKED,real,False,1,1,4
1741553775726,86.20738983154297,200,BLOCKED,real,False,1,1,6
1741553775761,55.33790588378906,200,ALLOWED,dummy,True,0,2,10
1741553775741,86.39788627624512,200,BLOCKED,real,False,1,1,5
1741553775800,51.08189582824707,200,BLOCKED,real,False,1,1,1
1741553775797,69.81301307678223,200,BLOCKED,real,False,1,1,8
1741553775832,76.83777809143066,200,ALLOWED,dummy,True,0,2,9
1741553775843,71.47717475891113,200,ALLOWED,clean,True,0,0,3
1741553775850,65.19889831542969,200,ALLOWED,dummy,True,0,2,4
1741553775837,87.60619163513184,200,BLOCKED,real,False,1,1,2
1741553775878,66.15185737609863,200,ALLOWED,dummy,True,0,2,5
1741553775842,109.68303680419922,200,BLOCKED,real,False,1,1,7
1741553775863,94.65789794921875,200,BLOCKED,real,False,1,1,6
1741553775867,94.42305564880371,200,ALLOWED,clean,True,0,0,10
1741553775901,61.300039291381836,200,ALLOWED,clean,True,0,0,1
1741553775917,49.44205284118652,200,BLOCKED,real,False,1,1,8
1741553775959,59.17811393737793,200,BLOCKED,real,False,1,1,9
1741553775966,58.69412422180176,200,ALLOWED,dummy,True,0,2,4
1741553775964,80.55400848388672,200,BLOCKED,real,False,1,1,3
1741553775975,78.83381843566895,200,BLOCKED,real,False,1,1,2
1741553776016,62.567949295043945,200,ALLOWED,dummy,True,0,2,8
1741553775994,90.58094024658203,200,ALLOWED,dummy,True,0,2,5
1741553776013,71.72203063964844,200,ALLOWED,clean,True,0,0,1
1741553776007,77.36515998840332,200,ALLOWED,clean,True,0,0,6
1741553776011,80.00683784484863,200,ALLOWED,dummy,True,0,2,10
1741553776002,98.98805618286133,200,BLOCKED,real,False,1,1,7
1741553776069,51.323890686035156,200,ALLOWED,dummy,True,0,2,9
1741553776095,33.74624252319336,200,ALLOWED,clean,True,0,0,3
1741553776075,61.68508529663086,200,BLOCKED,real,False,1,1,4
1741553776105,52.91867256164551,200,BLOCKED,real,False,1,1,2
1741553776136,66.31803512573242,200,ALLOWED,clean,True,0,0,6
1741553776129,79.63013648986816,200,ALLOWED,clean,True,0,0,8
1741553776136,74.2959976196289,200,ALLOWED,dummy,True,0,2,1
1741553776135,79.79798316955566,200,ALLOWED,dummy,True,0,2,5
1741553776142,121.24490737915039,200,BLOCKED,real,False,1,1,10
1741553776188,80.05809783935547,200,ALLOWED,dummy,True,0,2,4
1741553776170,103.90591621398926,200,ALLOWED,clean,True,0,0,9
1741553776208,95.69001197814941,200,ALLOWED,dummy,True,0,2,2
1741553776179,126.6779899597168,200,ALLOWED,dummy,True,0,2,3
1741553776152,188.95530700683594,200,BLOCKED,real,False,1,1,7
1741553776260,82.2439193725586,200,ALLOWED,clean,True,0,0,1
1741553776265,112.4579906463623,200,BLOCKED,real,False,1,1,5
1741553776318,65.72890281677246,200,ALLOWED,dummy,True,0,2,4
1741553776313,71.75898551940918,200,ALLOWED,dummy,True,0,2,10
1741553776324,62.91508674621582,200,ALLOWED,clean,True,0,0,9
1741553776259,133.3620548248291,200,BLOCKED,real,False,1,1,8
1741553776356,41.03708267211914,200,ALLOWED,dummy,True,0,2,3
1741553776252,146.9399929046631,200,BLOCKED,real,False,1,1,6
1741553776354,69.02575492858887,200,BLOCKED,real,False,1,1,2
1741553776391,37.1699333190918,200,ALLOWED,dummy,True,0,2,7
1741553776393,37.63628005981445,200,BLOCKED,real,False,1,1,1
1741553776428,29.690027236938477,200,ALLOWED,dummy,True,0,2,5
1741553776435,62.45088577270508,200,ALLOWED,dummy,True,0,2,10
1741553776434,71.48289680480957,200,ALLOWED,dummy,True,0,2,4
1741553776448,71.6559886932373,200,ALLOWED,dummy,True,0,2,3
1741553776443,77.545166015625,200,ALLOWED,dummy,True,0,2,8
1741553776480,54.351806640625,200,ALLOWED,clean,True,0,0,1
1741553776437,101.71914100646973,200,BLOCKED,real,False,1,1,9
1741553776450,96.29511833190918,200,BLOCKED,real,False,1,1,6
1741553776478,77.2390365600586,200,BLOCKED,real,False,1,1,7
1741553776474,90.02184867858887,200,BLOCKED,real,False,1,1,2
1741553776508,62.383174896240234,200,BLOCKED,real,False,1,1,5
1741553776548,52.00791358947754,200,BLOCKED,real,False,1,1,10
1741553776571,65.34194946289062,200,ALLOWED,dummy,True,0,2,8
1741553776556,91.94517135620117,200,BLOCKED,real,False,1,1,4
1741553776585,73.04787635803223,200,ALLOWED,dummy,True,0,2,1
1741553776570,89.93220329284668,200,BLOCKED,real,False,1,1,3
1741553776589,101.37701034545898,200,BLOCKED,real,False,1,1,9
1741553776606,88.4408950805664,200,BLOCKED,real,False,1,1,7
1741553776650,49.65496063232422,200,ALLOWED,dummy,True,0,2,10
1741553776596,105.07726669311523,200,BLOCKED,real,False,1,1,6
1741553776614,96.8630313873291,200,BLOCKED,real,False,1,1,2
1741553776621,94.93517875671387,200,BLOCKED,real,False,1,1,5
1741553776686,39.057016372680664,200,ALLOWED,clean,True,0,0,8
1741553776710,39.26992416381836,200,ALLOWED,clean,True,0,0,3
1741553776698,56.206703186035156,200,BLOCKED,real,False,1,1,4
1741553776708,66.64085388183594,200,BLOCKED,real,False,1,1,1
1741553776745,75.52385330200195,200,ALLOWED,dummy,True,0,2,7
1741553776741,80.14702796936035,200,BLOCKED,real,False,1,1,9
1741553776761,64.68081474304199,200,ALLOWED,dummy,True,0,2,2
1741553776750,77.90517807006836,200,ALLOWED,dummy,True,0,2,10
1741553776752,105.38506507873535,200,BLOCKED,real,False,1,1,6
1741553776775,88.12904357910156,200,ALLOWED,clean,True,0,0,8
1741553776766,100.09312629699707,200,BLOCKED,real,False,1,1,5
1741553776799,85.00289916992188,200,BLOCKED,real,False,1,1,3
1741553776805,91.89820289611816,200,BLOCKED,real,False,1,1,4
1741553776825,79.27513122558594,200,BLOCKED,real,False,1,1,1
1741553776872,42.756080627441406,200,ALLOWED,clean,True,0,0,9
1741553776876,46.16284370422363,200,ALLOWED,clean,True,0,0,2
1741553776878,46.2651252746582,200,ALLOWED,dummy,True,0,2,10
1741553776871,71.84576988220215,200,BLOCKED,real,False,1,1,7
1741553776907,84.38515663146973,200,BLOCKED,real,False,1,1,6
1741553776955,53.575992584228516,200,ALLOWED,clean,True,0,0,1
1741553776935,73.93002510070801,200,ALLOWED,clean,True,0,0,3
